Time,Flux
355.89174228101183,69081.8
355.9121752233186,69067.58
355.93260806586477,69090.59
355.95304110852885,69076.89
355.9734740514177,69084.375
355.9939069944885,69092.55
356.0143399376757,69102.375
356.03477288108843,69089.33
356.05520582468307,69081.7
356.0756386684516,69076.625
356.09607171238895,69077.85
356.11650465644925,69065.98
356.13693750079983,69082.21
356.1573705452611,69077.92
356.17780348990345,69080.11
356.1982363347197,69070.04
356.2186693797048,69082.195
356.23910232487106,69077.19
356.25953517021117,69084.52
356.27996821577835,69082.95
356.30040116146847,69068.266
356.3208341073332,69088.74
356.34126695343,69087.875
356.3616999996957,69083.45
356.3821329460843,69090.086
356.4025657926977,69064.95
356.42299883949454,69100.53
356.443431786407,69080.375
356.46386463355157,69098.04
356.484297680865,69095.06
356.50473062841775,69086.234
356.5251634760789,69093.414
356.5455964239227,69092.15
356.5660294719419,69086.164
356.58646242012765,69093.44
356.60689526855276,69090.33
356.6273283170958,69094.02
356.6477611658629,69078.57
356.66819411481265,69072.62
356.6886271638796,69099.85
356.7090600131778,69113.98
356.72949296264414,69096.28
356.74992601229314,69098.93
356.7703588621662,69087.85
356.79079181216366,69084.58
356.81122476233577,69083.7
356.8316577127407,69090.01
356.8520906632548,69093.34
356.87252361400897,69098.0
356.8929565648723,69098.54
356.9133895159757,69090.77
356.9338224672538,69088.36
356.95425551869994,69095.195
356.9746883703265,69105.266
356.9951213221866,69099.984
357.01555437415664,69101.73
357.03598722636525,69096.11
357.05642017869104,69115.2
357.0768530312489,69109.98
357.09728608397563,69091.875
357.1177190368835,69112.53
357.13815188996523,69085.18
357.1585849432158,69100.24
357.17901789664757,69091.21
357.19945085031213,69101.88
357.21988380408584,69093.25
357.24031675809965,69109.766
357.2607497122808,69097.29
357.28118276664463,69086.85
357.30161562118155,69097.35
357.32204857589386,69105.48
357.34248143083096,69099.445
357.36291448589327,69093.766
357.3833474411804,69093.88
357.4037802965904,69098.266
357.4242133522348,69125.125
357.44464630805305,69089.445
357.46507926403865,69102.1
357.48551222026435,69096.914
357.5059451765992,69102.61
357.5263780331734,69074.83
357.54681098992296,68987.086
357.5672440468479,68521.4
357.5876769039387,68430.805
357.60810986121214,68380.586
357.6285429187119,68391.5
357.6489757763338,68407.23
357.66940873418935,68522.0
357.689841792213,68922.695
357.710274650417,69095.87
357.73070760879637,69094.42
357.75114066734386,69108.195
357.77157352612994,69096.836
357.7920064850332,69100.055
357.8124394441693,69114.68
357.8328725034735,69110.445
357.85330536301626,69117.055
357.87373832266894,69122.87
357.8941713825625,69118.44
357.91460424257093,69096.234
357.93503720281296,69108.22
357.9554702632231,69094.96
357.97590312387183,69108.836
357.99633608463046,69108.73
358.01676914562995,69107.23
358.03720200674434,69096.09
358.0576349680923,69109.87
358.07806792966585,69115.07
358.0985008913631,69122.836
358.11893385328585,69106.74
358.1393668153323,69105.41
358.1597998776124,69114.26
358.18023274006555,69108.26
358.200665702745,69112.67
358.22109876554896,69104.89
358.2415316285769,69117.695
358.26196459178755,69119.36
358.28239765517355,69111.69
358.30283051873266,69111.086
358.3232634825181,69094.81
358.3436964464854,69113.71
358.3641294106201,69129.93
358.4049952394271,69102.41
358.42542830415186,69109.99
358.44586126904323,69121.35
358.46629413411574,69123.37
358.4867271993571,69117.9
358.50716016483784,69114.39
358.5275930304342,69108.05
358.5480259962642,69121.63
358.56845906226226,69106.79
358.5888919284989,69118.8
358.60932489485276,69107.61
358.6297579614329,69106.45
358.65019082819344,69099.336
358.67062379512936,69110.76
358.6910568622916,69106.05
358.71148982963496,69108.17
358.7319226971522,69129.48
358.7523557648383,69101.984
358.7727887327055,69110.54
358.7932216008048,69109.78
358.81365456907224,69103.54
358.8340876375223,69114.51
358.8545205061455,69121.164
358.874953474995,69099.48
358.89538654402713,69108.64
358.9158194132324,69118.445
358.93625238260574,69125.26
358.95668545222,69129.84
358.9771183220073,69128.875
358.99755129196274,69111.84
359.01798436210083,69107.15
359.038417332471,69111.29
359.05885020300775,69113.68
359.07928317372716,69125.71
359.0997162446729,69118.97
359.1201491157408,69121.35
359.1405820870423,69122.055
359.16101515851915,69120.57
359.18144803022005,69114.13
359.2018810021036,69102.23
359.2223140741553,69106.06
359.24274694638734,69122.52
359.2631799187948,69121.63
359.28361289143504,69122.56
359.30404586430086,69113.99
359.32447883729037,69121.516
359.34491181050544,69121.66
359.3653447838442,69120.234
359.385777757474,69115.35
359.40621063121944,69107.59
359.42664370519196,69131.89
359.4470766793456,69121.88
359.46750955367315,69132.64
359.48794262822776,69132.445
359.5083756029635,69125.72
359.5288084778731,69142.13
359.549241453009,69108.76
359.5696745282694,69134.24
359.59010750381276,69129.88
359.61054037947906,69112.516
359.6309734553797,69120.805
359.65140643145423,69123.6
359.67183930769534,69121.01
359.69227238417807,69126.24
359.7127053608274,69135.2
359.73313823765784,69118.67
359.75357131466444,69123.39
359.7740042919031,69123.57
359.79443716930837,69114.75
359.8148701469545,69140.26
359.8353032247105,69130.586
359.8557362027059,69148.03
359.8761690809333,69127.836
359.8966021593369,69129.53
359.9170351379071,69131.19
359.9374680166584,69132.66
359.95790109563677,69131.26
359.9783340747963,69140.17
359.9987669541297,69128.53
360.0192000336974,69142.266
360.03963301337353,69127.6
360.0600658933472,69134.22
360.08049887343805,69130.27
360.1009319537552,69125.47
360.12136483431095,69149.336
360.1417978149839,69131.63
360.16223079588235,69141.375
360.1826637769627,69121.484
360.20309675827593,69130.07
360.2235297397565,69144.11
360.24396272141894,69141.07
360.2643957033142,69135.45
360.2848287853776,69128.81
360.3052616676214,69132.81
360.32569465009874,69128.02
360.3461275327427,69137.125
360.36656061557005,69151.375
360.3869935986295,69129.875
360.4074264818555,69135.55
360.42785956526495,69131.21
360.44829254890647,69154.125
360.4687255327153,69150.63
360.4891585167643,69141.95
360.5095915009879,69138.76
360.5300244853788,69148.734
360.55045746995165,69137.805
360.59132343978854,69144.4
360.6117563249427,69118.81
360.6321894103312,69145.266
360.6526223959445,69139.81
360.6730552816807,69120.95
360.6934883677095,69149.18
360.7139213538467,69132.72
360.73435434022394,69130.97
360.75478732677584,69136.61
360.7752203135533,69110.195
360.79565330051264,68665.125
360.81608618764585,68466.81
360.83651927500614,68434.06
360.85695226254757,68417.06
360.87738515032106,68430.92
360.8978182382634,68505.914
360.91825122638693,68789.29
360.9386841147425,69145.65
360.95911720326694,69144.17
360.9795501919725,69135.38
360.99998308091017,69131.99
361.0204161700167,69142.02
361.0408490593618,69140.5
361.0612820488823,69131.98
361.0817150385701,69132.95
361.1021481284988,69131.99
361.1225810186006,69150.23
361.14301400892873,69156.5
361.1634470994395,69145.95
361.1838799901816,69139.88
361.2043129810918,69154.234
361.22474607218464,69139.87
361.2451789635088,69149.97
361.2656119550011,69138.25
361.286045046676,69153.2
361.30647793858225,69151.72
361.3269109306566,69154.24
361.34734392297105,69151.64
361.38820990817476,69137.16
361.4086429010713,69144.375
361.4290759941359,69143.66
361.44950888743915,69156.48
361.46994188091776,69144.45
361.49037497462996,69164.516
361.510807868508,69144.6
361.5312408626269,69141.695
361.5516739569139,69146.305
361.57210685138125,69148.84
361.5925398460822,69143.83
361.6129728409578,69146.21
361.63340583605896,69161.01
361.653838831342,69144.28
361.6742718268579,69153.77
361.6947048225411,69138.6
361.7151378184062,69144.94
361.7355708145042,69143.305
361.75600381076947,69154.13
361.7764368072749,69155.2
361.7968698039549,69150.29
361.8173028008605,69147.36
361.83773579794797,69117.87
361.8581687952683,69147.53
361.8786016927552,69158.11
361.8990347904255,69159.234
361.91946768832713,69148.75
361.9399006864551,69145.19
361.9603337847657,69156.305
361.98076678325015,69145.34
362.0011996819594,69158.36
362.0216327808521,69146.13
362.04206577997684,69150.74
362.0624986792682,69160.21
362.08293167874217,69154.47
362.10336477844976,69139.36
362.1237976783814,69148.25
362.14423067849566,69145.93
362.16466377884353,69151.21
362.18509667935723,69138.45
362.2055296800536,69162.836
362.22596278098354,69152.69
362.2463956820793,69155.61
362.26682868341595,69162.17
362.2872617849862,69143.445
362.3076947866648,69170.164
362.32812768864096,69154.766
362.3485606907343,69145.22
362.36899379311217,69164.17
362.3894266956122,69178.28
362.40985969840403,69145.56
362.43029280130577,69149.055
362.4507257045043,69154.39
362.47115870782,69151.47
362.4915918114202,69151.04
362.5120247151426,69156.71
362.5324577191568,69152.48
362.5528908232809,69157.24
362.5733237277018,69156.92
362.59375673223985,69164.72
362.61418973700347,69160.11
362.6346227420072,69173.12
362.65505574724375,69162.79
362.67548875258944,69156.484
362.69592175817525,69151.7
362.7163547639939,69165.17
362.7367876699791,69185.1
362.75722077620594,69157.28
362.77765378260665,69149.305
362.79808668923215,69168.05
362.8185197960411,69173.28
362.83895280308207,69157.19
362.8593858102904,69162.96
362.8798187177381,69161.664
362.9002518254201,69166.945
362.92068483321054,69164.0
362.9411177412985,69167.95
362.9615508495626,69153.82
362.9819838579933,69156.05
363.0024167666634,69168.31
363.0228498755678,69173.266
363.04328288463876,69162.766
363.0637157938909,69179.016
363.0841488033766,69167.34
363.1045819130886,69157.64
363.12501482298103,69171.55
363.145447833107,69161.05
363.16588094340113,69154.55
363.1863139539346,69170.52
363.2067468646419,69162.836
363.2271799755763,69175.086
363.2476129866918,69170.47
363.2680458980394,69177.41
363.2884790096141,69181.88
363.3089120213699,69182.56
363.3293449333578,69165.64
363.3497779455138,69170.2
363.37021105785243,69163.98
363.3906439704224,69169.78
363.41107698321866,69159.71
363.4315100961976,69175.21
363.45194300940784,69158.68
363.4723760228444,69176.05
363.4928091364636,69187.51
363.51324205025594,69178.14
363.5336750642746,69164.945
363.5541081785341,69180.58
363.5745410930249,69170.18
363.5949741076256,69161.21
363.61540702252387,69173.266
363.6358401375983,69173.4
363.6562731528393,69192.1
363.6767060683196,69187.336
363.6971391840343,69169.055
363.7175721999156,69171.08
363.738005216037,69180.81
363.758438232333,69179.37
363.77887124885456,69174.555
363.79930426561623,69190.555
363.8197372825525,69171.09
363.8401702997144,69187.79
363.8606033170581,69187.27
363.88103623463394,69157.516
363.9014693523786,69167.914
363.92190237036266,69178.39
363.94233528857876,69175.734
363.96276840696373,69154.42
363.98320142558805,69163.43
364.003634444387,69184.58
364.0240674634115,68873.17
364.0445004826761,68561.76
364.0649335021153,68478.03
364.0853665217801,68461.34
364.10579954162677,68477.16
364.1262325617063,68543.48
364.14666548195237,68677.984
364.1670986024983,69146.28
364.1875316231599,69191.48
364.20796454411175,69171.39
364.2283976652325,69197.1
364.24883068653435,69179.11
364.2692636081192,69181.1
364.2896967298293,69175.12
364.31012975182966,69180.42
364.3305626740039,69174.26
364.3714288189876,69183.26
364.39186174173665,69187.984
364.41229476478475,69177.7
364.43272788800823,69176.1
364.45316081145575,69185.266
364.4735938350859,69178.07
364.4940269589497,69176.16
364.51445988338673,69179.59
364.5348929077154,69169.94
364.55532603216125,69183.9
364.57575895688933,69180.92
364.5961919818001,69173.09
364.61662500694365,69196.805
364.6370580322546,69177.71
364.6574910578056,69194.31
364.67792408358946,69181.19
364.69835710954067,69195.04
364.718790135732,69186.71
364.7392231620979,69186.66
364.75965628869017,69179.07
364.780089215521,69177.6
364.80052224258543,69192.56
364.82095536981797,69185.29
364.8413882972891,69184.734
364.8618213249356,69178.83
364.88225435280765,69198.8
364.9026873809198,69190.766
364.9231204092066,69178.71
364.94355343771895,69169.125
364.9639864664714,69188.04
364.98441949539847,69208.76
365.0048525245511,69182.23
365.0252856539446,69190.31
365.0457185835112,69179.75
365.0661516133041,69210.56
365.0865847432797,69192.06
365.10701767354476,69186.0
365.12745070397796,69199.26
365.1478836345923,69187.086
365.168316765441,69184.914
365.18874979651446,69187.74
365.20918282782804,69193.516
365.22961585931625,69185.625
365.25004889103,69185.29
365.27048182298313,69177.35
365.2909149551124,69180.8
365.31134798746643,69188.61
365.3317809200598,69194.25
365.35221405282937,69162.83
365.3726470858237,69186.13
365.3930800190574,69170.79
365.41351305246644,69199.53
365.4339461861018,69188.44
365.4543791199758,69208.61
365.47481215402513,69200.23
365.4952452883008,69180.26
365.51567822281504,69194.43
365.5361112575047,69192.24
365.5565443924206,69183.74
365.5769774275759,69218.64
365.5974103629633,69194.92
365.61784339851874,69206.47
365.6382765343151,69189.08
365.6587094702845,69198.336
365.67914250654576,69198.44
365.6995756429751,69195.47
365.7200085795848,69206.9
365.7404416164791,69198.32
365.760874753556,69197.97
365.781307690806,69197.664
365.8017407283478,69197.305
365.8221738660577,69205.01
365.8426068040062,69208.42
365.863039842181,69211.0
365.88347288053774,69207.31
365.90390601912804,69194.086
365.92433895794966,69213.75
365.9447719969394,69201.18
365.9652051362282,69224.12
365.9856380756828,69200.17
366.0060711153201,69209.5
366.0265041552484,69206.87
366.04693719535135,69213.32
366.06737023562164,69219.65
366.08780327619024,69217.414
366.1082363169262,69189.914
366.12866935790225,69223.03
366.1491022991104,69219.37
366.1695354404874,69221.8
366.1899684821037,69211.87
366.21040142395213,69221.9
366.2308345660276,69212.31
366.25126760828425,69219.96
366.27170055077295,69202.1
366.2921336934887,69202.92
366.31256673644384,69193.836
366.3329996795728,69224.29
366.3534328229289,69205.33
366.3738658664661,69204.78
366.39429881029355,69208.805
366.4147318542964,69218.03
366.4351649985256,69212.086
366.4555980429941,69212.27
366.4760309876292,69205.62
366.49646413256414,69213.14
366.51689717767294,69206.15
366.5373301229556,69218.984
366.55776326852356,69197.664
366.57819631427265,69206.25
366.5986292602465,69237.68
366.6190623064613,69202.19
366.6394954528514,69222.586
366.65992839947285,69215.805
366.6803614463788,69207.94
366.7007945934092,69215.42
366.7212275407219,69212.125
366.7416605882172,69206.26
366.7620937359461,69213.27
366.7825267838998,69207.3
366.80295973209286,69224.58
366.82339288046205,69201.234
366.84382592905604,69232.39
366.86425887788937,69216.9
366.8846919268981,69222.445
366.90512497619784,69220.734
366.92555802566494,69214.914
366.94599107537215,69201.055
366.9664241253049,69227.58
366.9868571754196,69216.13
367.0072902258253,69216.44
367.0277232764056,69219.24
367.0481563272115,69221.125
367.06858937819925,69215.55
367.0890224294708,69217.86
367.1094554809242,69167.58
367.1298885326105,69212.86
367.15032148452883,69236.65
367.17075463661604,69213.305
367.1911876890008,69213.03
367.2116206415594,69213.984
367.2320537943451,69206.18
367.25248684737016,69079.125
367.27291980056907,68623.15
367.29335295405326,68543.57
367.3137860077186,68488.51
367.35465211574046,68538.16
367.3750851700461,68651.39
367.3955182245845,69069.695
367.41595117940597,69218.41
367.4363843343526,69238.16
367.4568173895823,69227.63
367.4772503450513,69232.35
367.49768350069644,69194.88
367.51811655657366,69232.15
367.5385495126757,69217.68
367.5589826690193,69219.31
367.57941572558775,69222.03
367.5998486823373,69243.32
367.62028183932125,69232.68
367.64071489653725,69219.13
367.6611479539788,69231.1
367.6815809116597,69216.29
367.70201406956767,69208.164
367.722447027656,69228.44
367.74288008597796,69226.66
367.7633132445335,69237.06
367.7837463033138,69217.81
367.8041792623335,69241.41
367.82461242152203,69229.11
367.84504538094916,69233.44
367.8654784406099,69235.87
367.8859115005034,69217.91
367.90634456062253,69224.42
367.92677762098174,69238.38
367.9472106815083,69225.914
367.96764374227496,69225.63
367.98807680327445,69237.414
368.0085098645068,69240.68
368.0289430259654,69244.82
368.04937598766264,69241.305
368.0698090495862,69232.336
368.0902422116924,69230.336
368.1106751740299,69228.55
368.131108236601,69247.63
368.15154129939765,69233.055
368.1719743624344,69230.805
368.1924074256385,69226.97
368.21284048914094,69217.28
368.233273552818,69244.54
368.25370661672787,69234.055
368.2741396808633,69225.32
368.2945728452396,69219.81
368.3150058097817,69232.53
368.3354388746229,69231.78
368.3558720396395,69232.29
368.3763050049456,69245.016
368.3967380704198,69238.81
368.41717103613337,69243.734
368.4376042020158,69237.195
368.45803726819577,69230.46
368.4784702346078,69230.234
368.498903401196,69229.66
368.5193364680672,69231.72
368.5397695351203,69242.42
368.56020260239893,69247.75
368.5806356699177,69239.61
368.6010686376103,69237.19
368.62150180559547,69222.21
368.64193487380544,69228.54
368.6623679421973,69242.86
368.68280091082124,69251.0
368.70323407973046,69225.51
368.72366704882006,69245.16
368.74410011814325,69236.77
368.76453328763455,69248.875
368.78496625742264,69240.53
368.8053993274443,69231.125
368.8258324976341,69220.41
368.8462654681207,69242.77
368.86669853878266,69256.73
368.8871316096702,69236.945
368.90756478079857,69251.84
368.92799775215826,69239.22
368.9484308237443,69258.71
368.96886399551295,69245.99
368.98929696757114,69244.5
369.00973003985564,69243.85
369.0301632123228,69256.83
369.0505961850213,69254.15
369.0710292580043,69238.97
369.09146243116993,69258.09
369.1118954045669,69246.52
369.1323284781902,69249.85
369.15276155205356,69259.15
369.17319472608506,69247.87
369.19362770041334,69260.18
369.214060774917,69236.1
369.2344939497125,69248.29
369.2549269246738,69255.23
369.27535999987595,69252.69
369.2957931753044,69240.78
369.3162261510297,69256.414
369.33665922693035,69256.836
369.3570924030064,69258.22
369.37752537936467,69262.12
369.3979584559638,69241.99
369.4183915327958,69259.8
369.4388246098533,69272.05
369.45925768709276,69250.18
369.479690764565,69249.51
369.50012384232105,69257.734
369.52055692025897,69254.93
369.5409899984297,69252.47
369.56142307688424,69275.164
369.58185615552065,69270.836
369.60228913438914,69264.266
369.6227223134847,69257.195
369.6431553927614,69247.836
369.6635883723284,69243.836
369.68402145212167,69257.66
369.70445463215583,69259.59
369.72488771236385,69262.11
369.7453206928549,69249.94
369.7657538735293,69256.26
369.78618695448677,69255.4
369.80661993562535,69262.5
369.8270531170565,69257.56
369.8474861986615,69250.914
369.8679191804913,69259.01
369.8883522626202,69271.516
369.90878544491716,69263.06
369.9292184274527,69262.25
369.9496515102219,69264.28
369.97008469322463,69254.35
369.9905176764514,69305.875
370.01095075991907,69256.67
370.03138394361304,69255.18
370.05181702742993,69255.125
370.0722500115953,69257.836
370.09268319599505,69264.16
370.1131162806196,69236.69
370.13354926548345,69246.625
370.1539823505809,69242.1
370.1744155357883,69256.19
370.19484852135065,69277.26
370.2152816071466,69268.32
370.2357147931689,69261.51
370.2561477793133,69263.04
370.2765808658078,69246.27
370.29701405252854,69262.26
370.3378801265644,69256.555
370.3583132138665,69266.48
370.3787463015251,69261.945
370.39917938941653,69280.87
370.4196124774171,69266.984
370.4400455657742,69272.414
370.4604786542477,69257.63
370.4809116430624,69237.21
370.5013448321188,68764.21
370.5217779212908,68612.234
370.542210910804,68551.22
370.5626441004424,68536.76
370.5830771904293,68574.82
370.60351028052537,68634.68
370.62394337097794,68965.36
370.6443764615469,69271.27
370.6648095524579,69266.75
370.68524254349177,69262.05
370.7056757348764,69261.21
370.72610882636945,69273.56
370.74654181821825,69262.125
370.766975010185,69245.94
370.7874081023765,69289.43
370.8078410949238,69263.93
370.8282742877054,69284.18
370.84870738059544,69279.32
370.8691403737248,69259.37
370.88957356720493,69262.664
370.91000666079344,69265.74
370.9304397547385,69271.4
370.95087274879916,69290.92
370.97130594320333,69279.336
370.99173903773044,69271.516
371.01217203260603,69281.82
371.0326052275923,69269.88
371.0530383229343,69275.125
371.07347131839197,69276.81
371.0939045141931,69274.164
371.1143376101172,69280.43
371.1347706063898,69277.695
371.15520370277227,69263.94
371.175636899512,69284.83
371.1960698964831,69265.64
371.21650299356406,69267.22
371.23693609100155,69275.0
371.25736918855546,69291.94
371.2982354845881,69279.414
371.3186684828397,69286.2
371.3391015814341,69281.516
371.3595347801529,69261.25
371.37996777921944,69276.07
371.4004008785123,69283.414
371.4208338779281,69276.46
371.44126707769465,69268.71
371.461700177686,69276.41
371.48213327791746,69289.555
371.5025663782653,69296.125
371.52299947895517,69277.54
371.5434325798851,69270.32
371.5638656810479,69268.55
371.58429878243624,69285.14
371.6047318840647,69275.6
371.625165085803,69287.37
371.64559808789636,69289.21
371.6660311902233,69277.914
371.6864641927823,69275.78
371.7068973955684,69292.74
371.7273304985938,69285.59
371.7477635018513,69288.92
371.76819670533587,69282.33
371.7886298090598,69273.57
371.80906291301653,69290.54
371.82949601731525,69277.19
371.84992912173766,69264.1
371.8703622263929,69263.18
371.8907953312737,69285.78
371.9112284363946,69274.04
371.93166154186474,69281.82
371.95209454744327,69290.03
371.9725277532634,69277.77
371.99296085943206,69296.5
372.0133938657091,69280.15
372.0338270722277,69289.49
372.05426017909485,69281.89
372.07469318607036,69279.87
372.0951263934039,69266.984
372.11555940085236,69286.78
372.13599250864354,69293.945
372.1564257166756,69285.055
372.1768588248233,69289.84
372.1972918333122,69289.3
372.21772494204197,69287.65
372.2381581508889,69277.26
372.2585911600763,69301.92
372.2790242695046,69287.78
372.29945747916645,69287.36
372.31989048905234,69295.03
372.3403235991791,69301.69
372.36075680953945,69294.07
372.38118982012384,69283.3
372.4016229309491,69297.945
372.42205604200717,69305.2
372.44248925329157,69299.8
372.46292226493097,69296.3
372.48335537668754,69298.8
372.50378858867043,69286.8
372.5242216010083,69291.64
372.5446547134634,69306.73
372.56508792614477,69289.09
372.58552093918115,69291.67
372.6059540523347,69287.89
372.626387265831,69295.92
372.6468202795659,69302.164
372.6672533934179,69291.99
372.68768650761194,69289.664
372.70811962204607,69290.82
372.728552736713,69302.63
372.7489858514891,69298.75
372.7694190666225,69301.81
372.7898520819872,69291.125
372.8102851975782,69288.21
372.8307183134093,69302.11
372.85115142958966,69293.39
372.87158454587916,69291.695
372.89201766240876,69305.88
372.9124507791712,69300.164
372.9328838962756,69306.87
372.95331691350293,69302.83
372.97375013108103,69289.13
372.99418314876675,69297.26
373.01461626680975,69293.67
373.03504948496993,69311.5
373.0554826034713,69304.1
373.07591562221205,69291.73
373.09634884118714,69289.42
373.116781960387,69326.0
373.13721497982624,69297.89
373.1576481994998,69300.945
373.1780813193982,69304.84
373.1985143395359,69300.07
373.2189474599072,69303.79
373.23938068050484,69305.586
373.28024682252726,69295.4
373.32111316547525,69271.17
373.3415461872428,69297.87
373.3619794093538,69292.914
373.3824125317042,69280.7
373.4028455542866,69278.13
373.4232787769797,69274.29
373.4437119000286,69260.99
373.4641449233095,69276.98
373.48457804681675,69262.734
373.5050112706813,69266.79
373.5254442946607,69276.52
373.54587741886644,69267.0
373.56631064331305,69253.945
373.5867436681074,69258.695
373.6071767930116,69255.85
373.6276100182731,69263.73
373.6480431437667,69244.45
373.66847616936866,69283.07
373.68890939532866,69248.555
373.70934242152,69248.914
373.7297755479376,68892.68
373.7502087745961,68604.85
373.7706418014859,68547.02
373.79107492860203,68516.375
373.8115079559575,68536.36
373.83194118366373,68589.42
373.85237431147834,68787.914
373.8728074396495,69229.05
373.893240567937,69277.95
373.91367369656655,69258.03
373.9341068254362,69245.25
373.9545399544222,69265.64
373.9749730837502,69256.93
373.99540621331835,69251.914
374.01583944312006,69259.86
374.0362724731458,69242.375
374.0567056035288,69240.98
374.07713883402903,69243.7
374.09757186475326,69246.28
374.1180049958348,69231.3
374.13843802703195,69241.53
374.1588712585726,69241.32
374.1793043903526,69241.35
374.19973752236547,69242.8
374.22017065460386,69242.79
374.24060378708236,69238.1
374.2610369197937,69239.1
374.2814700527306,69230.16
374.3019031859076,69278.47
374.3223363193174,69253.375
374.34276955306996,69246.695
374.3632025869447,69246.51
374.3836357211694,69249.484
374.40406895562046,69239.65
374.4245019903101,69247.28
374.4449351252333,69234.2
374.46536816038133,69244.875
374.485801395771,69246.87
374.5062345313927,69254.74
374.52666766723996,69244.695
374.54710080344375,69249.04
374.56753393976396,69237.96
374.5879669764254,69253.37
374.608400213212,69257.39
374.6288333503471,69262.13
374.64926638770703,69256.55
